lr,loss_train,step,epoch,loss_val_nll,loss_val_mse
0.0005695882719010115,0.7831997275352478,11488,101,,
0.0005695882719010115,0.7380505204200745,11489,101,,
0.0005695882719010115,0.9967564344406128,11490,101,,
0.0005695882719010115,0.624788761138916,11491,101,,
0.0005695882719010115,0.9293347597122192,11492,101,,
0.0005695882719010115,0.7385258078575134,11493,101,,
0.0005695882719010115,1.1087623834609985,11494,101,,
0.0005695882719010115,0.5790315866470337,11495,101,,
0.0005695882719010115,0.9904022216796875,11496,101,,
0.0005695882719010115,0.8261830806732178,11497,101,,
0.0005695882719010115,0.9183266162872314,11498,101,,
0.0005695882719010115,0.6061741709709167,11499,101,,
0.0005695882719010115,0.7556505799293518,11500,101,,
0.0005695882719010115,1.229438304901123,11501,101,,
0.0005695882719010115,0.9180505871772766,11502,101,,
0.0005695882719010115,0.9396228194236755,11503,101,,
0.0005695882719010115,0.9973882436752319,11504,101,,
0.0005695882719010115,0.9960280656814575,11505,101,,
0.0005695882719010115,0.9330480098724365,11506,101,,
0.0005695882719010115,0.5930863618850708,11507,101,,
0.0005695882719010115,0.8770678639411926,11508,101,,
0.0005695882719010115,0.7440078258514404,11509,101,,
0.0005695882719010115,0.9859310388565063,11510,101,,
0.0005695882719010115,0.8805460929870605,11511,101,,
0.0005695882719010115,0.9467899799346924,11512,101,,
0.0005695882719010115,0.8866035342216492,11513,101,,
0.0005695882719010115,1.0860811471939087,11514,101,,
0.0005695882719010115,0.9797349572181702,11515,101,,
0.0005695882719010115,1.0649861097335815,11516,101,,
0.0005695882719010115,1.0137605667114258,11517,101,,
0.0005695882719010115,1.1320185661315918,11518,101,,
0.0005695882719010115,1.1237876415252686,11519,101,,
0.0005695882719010115,0.8300645351409912,11520,101,,
0.0005695882719010115,1.026268482208252,11521,101,,
0.0005695882719010115,0.8965539932250977,11522,101,,
0.0005695882719010115,0.7206145524978638,11523,101,,
0.0005695882719010115,1.3557952642440796,11524,101,,
0.0005695882719010115,0.9635434150695801,11525,101,,
0.0005695882719010115,0.931344747543335,11526,101,,
0.0005695882719010115,0.5215227007865906,11527,101,,
0.0005695882719010115,0.7346524000167847,11528,101,,
0.0005695882719010115,0.6842371821403503,11529,101,,
0.0005695882719010115,0.8753647804260254,11530,101,,
0.0005695882719010115,0.7493863105773926,11531,101,,
0.0005695882719010115,1.4774854183197021,11532,101,,
0.0005695882719010115,1.116323471069336,11533,101,,
0.0005695882719010115,0.7852396368980408,11534,101,,
0.0005695882719010115,0.7509120106697083,11535,101,,
0.0005695882719010115,0.8230923414230347,11536,101,,
0.0005695882719010115,1.230608582496643,11537,101,,
0.0005695882719010115,0.9067918062210083,11538,101,,
0.0005695882719010115,0.7948912978172302,11539,101,,
0.0005695882719010115,1.1901031732559204,11540,101,,
0.0005695882719010115,0.9627447724342346,11541,101,,
0.0005695882719010115,0.8420469164848328,11542,101,,
0.0005695882719010115,1.2217490673065186,11543,101,,
0.0005695882719010115,1.1217330694198608,11544,101,,
0.0005695882719010115,0.6135126352310181,11545,101,,
0.0005695882719010115,1.3859096765518188,11546,101,,
0.0005695882719010115,0.516487717628479,11547,101,,
0.0005695882719010115,0.8125103712081909,11548,101,,
0.0005695882719010115,0.9822503924369812,11549,101,,
0.0005695882719010115,0.5761308670043945,11550,101,,
0.0005695882719010115,0.7873284220695496,11551,101,,
0.0005695882719010115,0.7246567010879517,11552,101,,
0.0005695882719010115,0.8736183643341064,11553,101,,
0.0005695882719010115,0.7525647878646851,11554,101,,
0.0005695882719010115,0.9883213639259338,11555,101,,
,,11555,101,0.8093963861465454,1.7447022199630737
0.0005609364015981555,0.7270264029502869,11556,102,,
0.0005609364015981555,0.6806559562683105,11557,102,,
0.0005609364015981555,0.7703412175178528,11558,102,,
0.0005609364015981555,0.8997888565063477,11559,102,,
0.0005609364015981555,1.152180790901184,11560,102,,
0.0005609364015981555,0.9930225014686584,11561,102,,
0.0005609364015981555,1.031997799873352,11562,102,,
0.0005609364015981555,1.0011475086212158,11563,102,,
0.0005609364015981555,0.7301602363586426,11564,102,,
0.0005609364015981555,0.6984311938285828,11565,102,,
0.0005609364015981555,0.9000523090362549,11566,102,,
0.0005609364015981555,0.5178888440132141,11567,102,,
0.0005609364015981555,0.6872686743736267,11568,102,,
0.0005609364015981555,0.7895109057426453,11569,102,,
0.0005609364015981555,0.9510924220085144,11570,102,,
0.0005609364015981555,0.834695041179657,11571,102,,
0.0005609364015981555,0.9504687786102295,11572,102,,
0.0005609364015981555,1.0412551164627075,11573,102,,
0.0005609364015981555,0.6216951012611389,11574,102,,
0.0005609364015981555,0.7802424430847168,11575,102,,
0.0005609364015981555,1.0340427160263062,11576,102,,
0.0005609364015981555,2.2959163188934326,11577,102,,
0.0005609364015981555,0.8340473771095276,11578,102,,
0.0005609364015981555,0.6619647741317749,11579,102,,
0.0005609364015981555,0.8045929074287415,11580,102,,
0.0005609364015981555,0.8658367991447449,11581,102,,
0.0005609364015981555,0.9666016101837158,11582,102,,
0.0005609364015981555,0.7917254567146301,11583,102,,
0.0005609364015981555,0.8787313103675842,11584,102,,
0.0005609364015981555,0.5403462052345276,11585,102,,
0.0005609364015981555,0.8050466179847717,11586,102,,
0.0005609364015981555,0.9603713154792786,11587,102,,
0.0005609364015981555,0.993031919002533,11588,102,,
0.0005609364015981555,1.0083266496658325,11589,102,,
0.0005609364015981555,1.086661458015442,11590,102,,
0.0005609364015981555,0.8879311084747314,11591,102,,
0.0005609364015981555,0.9495954513549805,11592,102,,
0.0005609364015981555,0.7112236618995667,11593,102,,
0.0005609364015981555,0.6168103814125061,11594,102,,
0.0005609364015981555,1.013756513595581,11595,102,,
0.0005609364015981555,0.7457019686698914,11596,102,,
0.0005609364015981555,0.6795185208320618,11597,102,,
0.0005609364015981555,1.2008228302001953,11598,102,,
0.0005609364015981555,1.041308045387268,11599,102,,
0.0005609364015981555,1.0785740613937378,11600,102,,
0.0005609364015981555,0.9881565570831299,11601,102,,
0.0005609364015981555,0.9089743494987488,11602,102,,
0.0005609364015981555,0.9580323696136475,11603,102,,
0.0005609364015981555,0.8842763304710388,11604,102,,
0.0005609364015981555,1.4067929983139038,11605,102,,
0.0005609364015981555,0.8402060866355896,11606,102,,
0.0005609364015981555,0.841905415058136,11607,102,,
0.0005609364015981555,0.866905152797699,11608,102,,
0.0005609364015981555,0.7802634835243225,11609,102,,
0.0005609364015981555,0.9547678828239441,11610,102,,
0.0005609364015981555,0.8680413961410522,11611,102,,
0.0005609364015981555,1.0167925357818604,11612,102,,
0.0005609364015981555,1.0153110027313232,11613,102,,
0.0005609364015981555,0.9902675747871399,11614,102,,
0.0005609364015981555,0.8339842557907104,11615,102,,
0.0005609364015981555,0.7532476782798767,11616,102,,
0.0005609364015981555,0.8223041892051697,11617,102,,
0.0005609364015981555,1.0277148485183716,11618,102,,
0.0005609364015981555,0.8635014295578003,11619,102,,
0.0005609364015981555,1.0071594715118408,11620,102,,
0.0005609364015981555,0.9554571509361267,11621,102,,
0.0005609364015981555,0.8056485056877136,11622,102,,
0.0005609364015981555,0.9077751040458679,11623,102,,
0.0005609364015981555,0.9857900142669678,11624,102,,
0.0005609364015981555,0.7551846504211426,11625,102,,
0.0005609364015981555,0.8334552049636841,11626,102,,
0.0005609364015981555,0.872944176197052,11627,102,,
0.0005609364015981555,0.9361685514450073,11628,102,,
0.0005609364015981555,0.7087764739990234,11629,102,,
0.0005609364015981555,1.0026775598526,11630,102,,
0.0005609364015981555,0.5467008948326111,11631,102,,
0.0005609364015981555,0.7484789490699768,11632,102,,
0.0005609364015981555,0.8100248575210571,11633,102,,
0.0005609364015981555,0.8345134258270264,11634,102,,
0.0005609364015981555,0.7344039082527161,11635,102,,
0.0005609364015981555,0.8172684907913208,11636,102,,
0.0005609364015981555,0.457121342420578,11637,102,,
0.0005609364015981555,0.9076493382453918,11638,102,,
0.0005609364015981555,0.587975263595581,11639,102,,
0.0005609364015981555,0.6277753710746765,11640,102,,
0.0005609364015981555,0.8984068036079407,11641,102,,
0.0005609364015981555,0.9846418499946594,11642,102,,
0.0005609364015981555,0.8564448356628418,11643,102,,
0.0005609364015981555,0.9213728904724121,11644,102,,
0.0005609364015981555,0.7152404189109802,11645,102,,
0.0005609364015981555,0.6557939052581787,11646,102,,
0.0005609364015981555,1.057041883468628,11647,102,,
0.0005609364015981555,0.7854821681976318,11648,102,,
0.0005609364015981555,0.7798930406570435,11649,102,,
0.0005609364015981555,1.1601074934005737,11650,102,,
0.0005609364015981555,0.6791842579841614,11651,102,,
0.0005609364015981555,0.8631899952888489,11652,102,,
0.0005609364015981555,0.9465473890304565,11653,102,,
0.0005609364015981555,0.9249266982078552,11654,102,,
0.0005609364015981555,0.7418960928916931,11655,102,,
0.0005609364015981555,0.7119470238685608,11656,102,,
0.0005609364015981555,0.8631197214126587,11657,102,,
0.0005609364015981555,0.8154782652854919,11658,102,,
0.0005609364015981555,0.5646122097969055,11659,102,,
0.0005609364015981555,1.0540672540664673,11660,102,,
0.0005609364015981555,0.8611006736755371,11661,102,,
0.0005609364015981555,0.8299028277397156,11662,102,,
0.0005609364015981555,0.9674444198608398,11663,102,,
,,11663,102,0.7878893613815308,1.7382986545562744
0.000552266021259129,1.7967873811721802,11664,103,,
0.000552266021259129,0.8678345084190369,11665,103,,
0.000552266021259129,0.8822897672653198,11666,103,,
0.000552266021259129,0.6912492513656616,11667,103,,
0.000552266021259129,0.6447913646697998,11668,103,,
0.000552266021259129,0.8321169018745422,11669,103,,
0.000552266021259129,0.603582501411438,11670,103,,
0.000552266021259129,1.015151023864746,11671,103,,
0.000552266021259129,0.9837313294410706,11672,103,,
0.000552266021259129,1.1105135679244995,11673,103,,
0.000552266021259129,0.7582206130027771,11674,103,,
0.000552266021259129,1.0562728643417358,11675,103,,
0.000552266021259129,0.7814570069313049,11676,103,,
0.000552266021259129,0.6792275905609131,11677,103,,
0.000552266021259129,0.8603758215904236,11678,103,,
0.000552266021259129,0.5782890319824219,11679,103,,
0.000552266021259129,0.798311710357666,11680,103,,
0.000552266021259129,0.8030490875244141,11681,103,,
0.000552266021259129,0.6368301510810852,11682,103,,
0.000552266021259129,1.0619693994522095,11683,103,,
0.000552266021259129,0.9884012937545776,11684,103,,
0.000552266021259129,0.912559449672699,11685,103,,
0.000552266021259129,0.9659023284912109,11686,103,,
0.000552266021259129,0.8011011481285095,11687,103,,
0.000552266021259129,0.7071268558502197,11688,103,,
0.000552266021259129,1.000712513923645,11689,103,,
0.000552266021259129,0.7887614369392395,11690,103,,
0.000552266021259129,0.8776931762695312,11691,103,,
0.000552266021259129,0.6639604568481445,11692,103,,
0.000552266021259129,0.7722451686859131,11693,103,,
0.000552266021259129,0.837215781211853,11694,103,,
0.000552266021259129,0.9607049822807312,11695,103,,
0.000552266021259129,0.6378488540649414,11696,103,,
0.000552266021259129,0.6044682264328003,11697,103,,
0.000552266021259129,0.8821254968643188,11698,103,,
0.000552266021259129,0.6337111592292786,11699,103,,
0.000552266021259129,1.0248925685882568,11700,103,,
0.000552266021259129,0.4681626558303833,11701,103,,
0.000552266021259129,0.8939870595932007,11702,103,,
0.000552266021259129,0.9098124504089355,11703,103,,
0.000552266021259129,0.9544708728790283,11704,103,,
0.000552266021259129,0.8570989370346069,11705,103,,
0.000552266021259129,1.9400765895843506,11706,103,,
0.000552266021259129,0.8627704977989197,11707,103,,
0.000552266021259129,0.658418595790863,11708,103,,
0.000552266021259129,1.064561367034912,11709,103,,
0.000552266021259129,0.9056643843650818,11710,103,,
0.000552266021259129,1.0323323011398315,11711,103,,
0.000552266021259129,0.6963666677474976,11712,103,,
0.000552266021259129,0.660621166229248,11713,103,,
0.000552266021259129,0.8950908780097961,11714,103,,
0.000552266021259129,0.8738989233970642,11715,103,,
0.000552266021259129,0.7644287347793579,11716,103,,
0.000552266021259129,0.7606468796730042,11717,103,,
0.000552266021259129,1.2347561120986938,11718,103,,
0.000552266021259129,0.8093992471694946,11719,103,,
0.000552266021259129,1.1780682802200317,11720,103,,
0.000552266021259129,0.6159003973007202,11721,103,,
0.000552266021259129,1.6212061643600464,11722,103,,
0.000552266021259129,0.916353166103363,11723,103,,
0.000552266021259129,0.7633046507835388,11724,103,,
0.000552266021259129,0.7123737335205078,11725,103,,
0.000552266021259129,0.6956542134284973,11726,103,,
0.000552266021259129,0.8268285989761353,11727,103,,
0.000552266021259129,0.9696570038795471,11728,103,,
0.000552266021259129,1.1473171710968018,11729,103,,
0.000552266021259129,0.9333551526069641,11730,103,,
0.000552266021259129,0.7663138508796692,11731,103,,
0.000552266021259129,0.8198114037513733,11732,103,,
0.000552266021259129,0.8455455899238586,11733,103,,
0.000552266021259129,1.0570811033248901,11734,103,,
0.000552266021259129,0.8816271424293518,11735,103,,
0.000552266021259129,0.9202897548675537,11736,103,,
0.000552266021259129,0.7514692544937134,11737,103,,
0.000552266021259129,0.9674363136291504,11738,103,,
0.000552266021259129,1.0648897886276245,11739,103,,
0.000552266021259129,0.7339034080505371,11740,103,,
0.000552266021259129,0.7146739363670349,11741,103,,
0.000552266021259129,0.8442502021789551,11742,103,,
0.000552266021259129,0.7382274866104126,11743,103,,
0.000552266021259129,1.258460521697998,11744,103,,
0.000552266021259129,0.840144157409668,11745,103,,
0.000552266021259129,0.80072420835495,11746,103,,
0.000552266021259129,0.5681155323982239,11747,103,,
0.000552266021259129,0.7853978276252747,11748,103,,
0.000552266021259129,1.054281234741211,11749,103,,
0.000552266021259129,0.4986666440963745,11750,103,,
0.000552266021259129,0.8690603971481323,11751,103,,
0.000552266021259129,0.9644795060157776,11752,103,,
0.000552266021259129,0.808432936668396,11753,103,,
0.000552266021259129,1.2030471563339233,11754,103,,
0.000552266021259129,0.73240065574646,11755,103,,
0.000552266021259129,0.5857437252998352,11756,103,,
0.000552266021259129,0.5613831877708435,11757,103,,
0.000552266021259129,1.3478655815124512,11758,103,,
0.000552266021259129,0.7820477485656738,11759,103,,
0.000552266021259129,0.6411271095275879,11760,103,,
0.000552266021259129,1.0206459760665894,11761,103,,
0.000552266021259129,0.7020897269248962,11762,103,,
0.000552266021259129,0.7806717753410339,11763,103,,
0.000552266021259129,0.657313883304596,11764,103,,
0.000552266021259129,0.8798177242279053,11765,103,,
0.000552266021259129,1.0189776420593262,11766,103,,
0.000552266021259129,0.9585958123207092,11767,103,,
0.000552266021259129,0.6780087351799011,11768,103,,
0.000552266021259129,0.68741774559021,11769,103,,
0.000552266021259129,0.8964455127716064,11770,103,,
0.000552266021259129,1.8561677932739258,11771,103,,
,,11771,103,0.8752455115318298,3.0734801292419434
0.0005435796920210123,0.8930001854896545,11772,104,,
0.0005435796920210123,1.2060518264770508,11773,104,,
0.0005435796920210123,1.000203251838684,11774,104,,
0.0005435796920210123,0.8610049486160278,11775,104,,
0.0005435796920210123,1.2819178104400635,11776,104,,
0.0005435796920210123,0.4613875448703766,11777,104,,
0.0005435796920210123,0.8218186497688293,11778,104,,
0.0005435796920210123,0.8858463764190674,11779,104,,
0.0005435796920210123,0.9760871529579163,11780,104,,
0.0005435796920210123,1.1834570169448853,11781,104,,
0.0005435796920210123,0.8915466666221619,11782,104,,
0.0005435796920210123,1.1080459356307983,11783,104,,
0.0005435796920210123,0.7775152921676636,11784,104,,
0.0005435796920210123,1.0290688276290894,11785,104,,
0.0005435796920210123,0.595508873462677,11786,104,,
0.0005435796920210123,0.6573411226272583,11787,104,,
0.0005435796920210123,0.9035088419914246,11788,104,,
0.0005435796920210123,0.6908540725708008,11789,104,,
0.0005435796920210123,1.2883284091949463,11790,104,,
0.0005435796920210123,0.9689005613327026,11791,104,,
0.0005435796920210123,0.8542258739471436,11792,104,,
0.0005435796920210123,0.5461029410362244,11793,104,,
0.0005435796920210123,0.7649937868118286,11794,104,,
0.0005435796920210123,0.642594039440155,11795,104,,
0.0005435796920210123,0.7654504179954529,11796,104,,
0.0005435796920210123,0.5698911547660828,11797,104,,
0.0005435796920210123,0.6096485257148743,11798,104,,
0.0005435796920210123,0.6025622487068176,11799,104,,
0.0005435796920210123,0.8754886984825134,11800,104,,
0.0005435796920210123,0.7925994992256165,11801,104,,
0.0005435796920210123,0.8235169649124146,11802,104,,
0.0005435796920210123,0.6566236615180969,11803,104,,
0.0005435796920210123,0.7174442410469055,11804,104,,
0.0005435796920210123,0.7949884533882141,11805,104,,
0.0005435796920210123,0.6563946604728699,11806,104,,
0.0005435796920210123,0.9601597189903259,11807,104,,
0.0005435796920210123,0.7819687128067017,11808,104,,
0.0005435796920210123,0.8914392590522766,11809,104,,
0.0005435796920210123,1.0530670881271362,11810,104,,
0.0005435796920210123,0.8930841088294983,11811,104,,
0.0005435796920210123,1.0043333768844604,11812,104,,
0.0005435796920210123,0.8859635591506958,11813,104,,
0.0005435796920210123,0.7908419966697693,11814,104,,
0.0005435796920210123,0.8613892793655396,11815,104,,
0.0005435796920210123,0.5465827584266663,11816,104,,
0.0005435796920210123,1.7868229150772095,11817,104,,
0.0005435796920210123,0.5695570111274719,11818,104,,
0.0005435796920210123,0.5867741107940674,11819,104,,
0.0005435796920210123,1.0483875274658203,11820,104,,
0.0005435796920210123,0.9020500183105469,11821,104,,
0.0005435796920210123,0.8229612708091736,11822,104,,
0.0005435796920210123,0.7005741596221924,11823,104,,
0.0005435796920210123,0.6505869626998901,11824,104,,
0.0005435796920210123,0.5714526772499084,11825,104,,
0.0005435796920210123,1.064785122871399,11826,104,,
0.0005435796920210123,0.6971065402030945,11827,104,,
0.0005435796920210123,0.5488061904907227,11828,104,,
0.0005435796920210123,1.4885714054107666,11829,104,,
0.0005435796920210123,0.8798391819000244,11830,104,,
0.0005435796920210123,0.7778260707855225,11831,104,,
0.0005435796920210123,0.842156708240509,11832,104,,
0.0005435796920210123,0.7890824675559998,11833,104,,
0.0005435796920210123,1.2170616388320923,11834,104,,
0.0005435796920210123,0.8580509424209595,11835,104,,
0.0005435796920210123,0.9559471607208252,11836,104,,
0.0005435796920210123,0.6701937913894653,11837,104,,
0.0005435796920210123,0.717102587223053,11838,104,,
0.0005435796920210123,0.7233880758285522,11839,104,,
0.0005435796920210123,0.9055034518241882,11840,104,,
0.0005435796920210123,1.1008598804473877,11841,104,,
0.0005435796920210123,0.6140271425247192,11842,104,,
0.0005435796920210123,0.8059296607971191,11843,104,,
0.0005435796920210123,0.4880208373069763,11844,104,,
0.0005435796920210123,0.6802611351013184,11845,104,,
0.0005435796920210123,0.865797758102417,11846,104,,
0.0005435796920210123,0.6811602115631104,11847,104,,
0.0005435796920210123,0.8640245795249939,11848,104,,
0.0005435796920210123,0.8248305916786194,11849,104,,
0.0005435796920210123,0.993659257888794,11850,104,,
0.0005435796920210123,0.93418949842453,11851,104,,
0.0005435796920210123,0.5658021569252014,11852,104,,
0.0005435796920210123,0.4836753308773041,11853,104,,
0.0005435796920210123,0.6836909651756287,11854,104,,
0.0005435796920210123,0.8672727942466736,11855,104,,
0.0005435796920210123,1.2884184122085571,11856,104,,
0.0005435796920210123,0.8315741419792175,11857,104,,
0.0005435796920210123,0.8587670922279358,11858,104,,
0.0005435796920210123,0.919293224811554,11859,104,,
0.0005435796920210123,0.7390825748443604,11860,104,,
0.0005435796920210123,1.7796189785003662,11861,104,,
0.0005435796920210123,0.9061886072158813,11862,104,,
0.0005435796920210123,0.840366780757904,11863,104,,
0.0005435796920210123,0.6608155369758606,11864,104,,
0.0005435796920210123,0.6920660734176636,11865,104,,
0.0005435796920210123,0.7998324036598206,11866,104,,
0.0005435796920210123,0.5247140526771545,11867,104,,
0.0005435796920210123,1.053126335144043,11868,104,,
0.0005435796920210123,0.7618855834007263,11869,104,,
0.0005435796920210123,0.7368837594985962,11870,104,,
0.0005435796920210123,0.6638897657394409,11871,104,,
0.0005435796920210123,0.9875803589820862,11872,104,,
0.0005435796920210123,0.8332015872001648,11873,104,,
0.0005435796920210123,0.696463942527771,11874,104,,
0.0005435796920210123,1.4662929773330688,11875,104,,
0.0005435796920210123,1.1094281673431396,11876,104,,
0.0005435796920210123,1.0504279136657715,11877,104,,
0.0005435796920210123,1.211816668510437,11878,104,,
0.0005435796920210123,0.9159384965896606,11879,104,,
,,11879,104,0.886972188949585,3.111884117126465
0.0005348800914362073,0.8259178996086121,11880,105,,
0.0005348800914362073,0.7931435704231262,11881,105,,
0.0005348800914362073,0.7182440161705017,11882,105,,
0.0005348800914362073,1.0963813066482544,11883,105,,
0.0005348800914362073,0.7342429757118225,11884,105,,
0.0005348800914362073,0.6367691159248352,11885,105,,
0.0005348800914362073,0.43075618147850037,11886,105,,
0.0005348800914362073,0.7258912324905396,11887,105,,
0.0005348800914362073,0.47694113850593567,11888,105,,
0.0005348800914362073,0.7410359382629395,11889,105,,
0.0005348800914362073,0.7211342453956604,11890,105,,
0.0005348800914362073,0.9215325117111206,11891,105,,
0.0005348800914362073,0.8359581828117371,11892,105,,
0.0005348800914362073,0.948136031627655,11893,105,,
0.0005348800914362073,0.7345313429832458,11894,105,,
0.0005348800914362073,0.976493775844574,11895,105,,
0.0005348800914362073,0.7385833859443665,11896,105,,
0.0005348800914362073,0.7185536623001099,11897,105,,
0.0005348800914362073,0.8418501019477844,11898,105,,
0.0005348800914362073,1.0642225742340088,11899,105,,
0.0005348800914362073,0.9546099305152893,11900,105,,
0.0005348800914362073,0.5536282062530518,11901,105,,
0.0005348800914362073,0.7208726406097412,11902,105,,
0.0005348800914362073,1.0312676429748535,11903,105,,
0.0005348800914362073,0.822922945022583,11904,105,,
0.0005348800914362073,0.8324673771858215,11905,105,,
0.0005348800914362073,0.9115253686904907,11906,105,,
0.0005348800914362073,0.8195252418518066,11907,105,,
0.0005348800914362073,0.6538349390029907,11908,105,,
0.0005348800914362073,0.5971096754074097,11909,105,,
0.0005348800914362073,0.5483704209327698,11910,105,,
0.0005348800914362073,0.7288992404937744,11911,105,,
0.0005348800914362073,0.8495635390281677,11912,105,,
0.0005348800914362073,0.9234181046485901,11913,105,,
0.0005348800914362073,0.6649371981620789,11914,105,,
0.0005348800914362073,0.7813065052032471,11915,105,,
0.0005348800914362073,0.7876008152961731,11916,105,,
0.0005348800914362073,0.74979168176651,11917,105,,
0.0005348800914362073,0.5624530911445618,11918,105,,
0.0005348800914362073,0.6167870759963989,11919,105,,
0.0005348800914362073,0.6459461450576782,11920,105,,
0.0005348800914362073,0.5472357273101807,11921,105,,
0.0005348800914362073,0.7280198931694031,11922,105,,
0.0005348800914362073,0.8279514908790588,11923,105,,
0.0005348800914362073,0.8186211585998535,11924,105,,
0.0005348800914362073,0.833681046962738,11925,105,,
0.0005348800914362073,0.6733778119087219,11926,105,,
0.0005348800914362073,0.8766941428184509,11927,105,,
0.0005348800914362073,0.7703289985656738,11928,105,,
0.0005348800914362073,0.7200090885162354,11929,105,,
0.0005348800914362073,1.0200024843215942,11930,105,,
0.0005348800914362073,0.7268826365470886,11931,105,,
0.0005348800914362073,1.7203805446624756,11932,105,,
0.0005348800914362073,0.8652535080909729,11933,105,,
0.0005348800914362073,1.5171592235565186,11934,105,,
0.0005348800914362073,0.9095601439476013,11935,105,,
0.0005348800914362073,1.0010461807250977,11936,105,,
0.0005348800914362073,0.6902333498001099,11937,105,,
0.0005348800914362073,0.4739137887954712,11938,105,,
0.0005348800914362073,1.058394432067871,11939,105,,
0.0005348800914362073,0.6663054823875427,11940,105,,
0.0005348800914362073,1.0485553741455078,11941,105,,
0.0005348800914362073,1.016764760017395,11942,105,,
0.0005348800914362073,1.0561548471450806,11943,105,,
0.0005348800914362073,0.33711472153663635,11944,105,,
0.0005348800914362073,0.7654942274093628,11945,105,,
0.0005348800914362073,0.7564513087272644,11946,105,,
0.0005348800914362073,0.8892629146575928,11947,105,,
0.0005348800914362073,1.0517001152038574,11948,105,,
0.0005348800914362073,0.8557804822921753,11949,105,,
0.0005348800914362073,0.7884167432785034,11950,105,,
0.0005348800914362073,1.006314754486084,11951,105,,
0.0005348800914362073,0.7373749613761902,11952,105,,
0.0005348800914362073,0.47487327456474304,11953,105,,
0.0005348800914362073,1.1151162385940552,11954,105,,
0.0005348800914362073,1.0213059186935425,11955,105,,
0.0005348800914362073,1.3674142360687256,11956,105,,
0.0005348800914362073,1.0229779481887817,11957,105,,
0.0005348800914362073,0.6295481324195862,11958,105,,
0.0005348800914362073,1.0970035791397095,11959,105,,
0.0005348800914362073,1.1641565561294556,11960,105,,
0.0005348800914362073,1.082131266593933,11961,105,,
0.0005348800914362073,1.887474775314331,11962,105,,
0.0005348800914362073,1.0159369707107544,11963,105,,
0.0005348800914362073,1.0403822660446167,11964,105,,
0.0005348800914362073,1.0342098474502563,11965,105,,
0.0005348800914362073,0.8278177976608276,11966,105,,
0.0005348800914362073,1.3812081813812256,11967,105,,
0.0005348800914362073,1.1135040521621704,11968,105,,
0.0005348800914362073,0.7620217800140381,11969,105,,
0.0005348800914362073,1.0199065208435059,11970,105,,
0.0005348800914362073,0.6717380881309509,11971,105,,
0.0005348800914362073,0.9041948914527893,11972,105,,
0.0005348800914362073,0.4761366844177246,11973,105,,
0.0005348800914362073,0.8365194797515869,11974,105,,
0.0005348800914362073,0.7419467568397522,11975,105,,
0.0005348800914362073,0.6515553593635559,11976,105,,
0.0005348800914362073,1.0496855974197388,11977,105,,
0.0005348800914362073,1.0951191186904907,11978,105,,
0.0005348800914362073,0.9558616280555725,11979,105,,
0.0005348800914362073,0.7927433252334595,11980,105,,
0.0005348800914362073,0.5776491165161133,11981,105,,
0.0005348800914362073,0.7386958003044128,11982,105,,
0.0005348800914362073,0.9283571839332581,11983,105,,
0.0005348800914362073,0.7347285151481628,11984,105,,
0.0005348800914362073,0.6883677840232849,11985,105,,
0.0005348800914362073,0.918415367603302,11986,105,,
0.0005348800914362073,1.022304654121399,11987,105,,
,,11987,105,0.7609257698059082,1.6211405992507935
0.000526169897057116,0.5756610035896301,11988,106,,
0.000526169897057116,0.5249993801116943,11989,106,,
0.000526169897057116,0.7472062110900879,11990,106,,
0.000526169897057116,0.916680634021759,11991,106,,
0.000526169897057116,0.7217679023742676,11992,106,,
0.000526169897057116,0.7178618311882019,11993,106,,
0.000526169897057116,0.6630293726921082,11994,106,,
0.000526169897057116,1.202681541442871,11995,106,,
0.000526169897057116,0.523929238319397,11996,106,,
0.000526169897057116,1.1732432842254639,11997,106,,
0.000526169897057116,0.655526876449585,11998,106,,
0.000526169897057116,0.7940696477890015,11999,106,,
0.000526169897057116,1.045059084892273,12000,106,,
0.000526169897057116,0.626194179058075,12001,106,,
0.000526169897057116,0.5386468768119812,12002,106,,
0.000526169897057116,0.6264269948005676,12003,106,,
0.000526169897057116,0.7205237746238708,12004,106,,
0.000526169897057116,0.9008813500404358,12005,106,,
0.000526169897057116,0.6603778004646301,12006,106,,
0.000526169897057116,0.8370040059089661,12007,106,,
0.000526169897057116,0.7456522583961487,12008,106,,
0.000526169897057116,0.7637714743614197,12009,106,,
0.000526169897057116,0.8055511713027954,12010,106,,
0.000526169897057116,0.9391542673110962,12011,106,,
0.000526169897057116,0.6329008340835571,12012,106,,
0.000526169897057116,0.885449230670929,12013,106,,
0.000526169897057116,0.9975307583808899,12014,106,,
0.000526169897057116,0.7901313304901123,12015,106,,
0.000526169897057116,0.8069981336593628,12016,106,,
0.000526169897057116,1.300674319267273,12017,106,,
0.000526169897057116,0.7764604687690735,12018,106,,
0.000526169897057116,0.711470365524292,12019,106,,
0.000526169897057116,0.8529266119003296,12020,106,,
0.000526169897057116,0.7097578048706055,12021,106,,
0.000526169897057116,0.7590747475624084,12022,106,,
0.000526169897057116,0.937946081161499,12023,106,,
0.000526169897057116,0.7766076326370239,12024,106,,
0.000526169897057116,0.8736943006515503,12025,106,,
0.000526169897057116,1.0386505126953125,12026,106,,
0.000526169897057116,0.4348660409450531,12027,106,,
0.000526169897057116,0.786791205406189,12028,106,,
